# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,gamma.1,gamma.2,gamma.3,gamma.4
252.876,0.996858,0.357264,4,15,0,-203.626,6.44872,6.51551,6.84161,6.65763,6.66009,6.93942,6.53516,6.76998,6.4378,6.70677,6.64815,6.98428,6.88627,6.62273,6.57055,6.40554,6.78962,6.52264,6.92209,6.42399,6.52453,7.0249,6.59488,6.46609,6.56176,6.56252,6.63171,6.28445,6.63635,7.03846,6.54786,6.58818,6.94484,6.33367,7.23096,6.64375,6.44418,6.95624,6.95997,6.68479,5.94997,6.90362,6.21884,6.49257,6.7528,6.9718,5.92389,7.17819,6.80181,6.67196,7.07286,7.20836,-0.0105047,0.174172,0.0203845,-0.0968034,0.0198956,-0.108441,0.166284,-0.107787,0.0716018,-0.0529959,0.0126513,-0.0805624,0.81405,-0.161021,-0.176795,0.1297,-0.063868,0.00607061,-0.0564479,0.00803465,0.0664367,-0.00968847,-0.00494938,0.0184308,0.0536897,0.030551,-0.0122403,0.0176185,-0.0178409,0.551595,0.232502,0.571553,-0.0418762,0.0479362,-0.00710776,-0.0386315,0.00106459,0.0969019,-0.009724,1.12674,-0.793401,-2.2362,0.756489,-0.77889,0.190181,-0.0499364,0.108678,0.184178,0.00471678,0.0276593,0.0976931,0.256687,0.0803628,-0.0866733,0.232188,-0.20244,-0.0393391,0.0920682,0.24727,-0.0180677
250.552,0.939029,0.357264,4,15,0,-202.714,6.62474,6.64614,6.75059,6.84359,6.61842,6.83809,6.58396,6.87665,6.21092,6.67861,6.93114,6.81522,6.86664,6.98303,6.35573,5.91362,6.77009,6.68196,6.98677,6.42833,6.88666,6.91859,6.74738,6.48821,6.67985,6.80194,6.83249,6.76392,6.68381,6.59672,6.68947,6.54998,6.85725,6.33212,7.22729,6.79871,6.52333,6.78497,6.74952,6.63499,6.79053,6.77752,6.26455,6.37412,6.8181,6.33325,6.23179,7.06424,6.76087,6.88489,6.74381,6.75635,0.0130584,-0.00465258,0.0374889,-0.0568035,0.0477205,-0.0729972,0.209544,-0.0872114,0.0798524,-0.0390015,0.000864732,-0.122476,0.850436,-0.178442,-0.1615,0.087163,-0.064126,0.0262141,-0.0514998,-0.000293853,0.0628974,0.000973479,-0.0108148,0.0142158,0.0160881,0.00925278,-0.0100106,0.00742476,-0.0211997,0.553848,0.215776,0.191387,-0.0137555,-0.198918,0.0201124,-0.108107,0.0102104,0.0479479,-0.0767058,1.15193,-0.875646,-2.31645,0.419129,-0.809826,0.395704,-0.0560962,0.0868858,0.173432,-0.0111695,-0.0462684,0.0231855,0.0313079,-0.024251,-0.0941416,0.0633504,-0.240552,-0.0167191,-0.0114804,0.33308,-0.010602
247.432,0.754259,0.357264,4,15,0,-201.746,6.70428,6.50459,6.86909,6.46325,6.74703,6.94125,6.51912,6.75493,6.31368,6.74845,6.80589,6.79229,7.03843,6.69686,6.45659,6.53216,6.9847,6.5856,6.99006,6.48831,6.63116,7.14554,6.61194,6.40758,6.62588,6.77703,6.87624,6.42126,6.68232,6.80702,6.83118,6.59651,6.97079,6.39161,7.27195,6.69565,6.55079,6.7515,6.91587,6.65545,6.21997,6.99426,6.18355,6.46489,6.79096,6.6737,6.39809,7.20027,6.61344,6.71667,7.00443,7.00071,-0.0234268,0.0606668,0.113579,-0.0484669,0.0397536,-0.0839247,0.192263,-0.105787,0.0740424,-0.0361439,-0.00149986,-0.103,0.818172,-0.152777,-0.159729,0.0943108,-0.0738575,0.0215047,-0.0772402,0.030899,0.050933,-0.0226677,-0.00900735,0.012458,0.0327287,0.0310724,-0.017152,0.0102642,-0.0428033,0.581547,0.262996,0.2781,-0.0200026,0.0389933,-0.00419413,-0.0851272,0.00738117,0.0426643,-0.0836798,1.13392,-0.715013,-2.23763,0.46778,-0.916568,0.339019,-0.0859666,0.133854,0.142073,-0.0774201,-0.0515886,0.003962,0.0838942,0.00836713,-0.179059,0.0535451,-0.485688,-0.0362568,0.00522104,0.88504,-0.00904602
264.883,0.940964,0.357264,4,15,0,-205.504,6.42767,6.59179,6.78468,6.77531,6.63295,6.85406,6.54693,6.72275,6.2568,6.67726,6.80247,6.97064,6.93775,6.9878,6.46252,6.48406,6.69987,6.57165,6.92675,6.29885,6.85452,6.6662,6.70248,6.58671,6.7028,6.7871,6.67763,6.58635,6.57947,7.10354,6.38367,6.47589,7.03191,6.26603,7.298,6.64928,6.59652,6.82504,6.80486,6.66091,6.26803,7.03881,6.17531,6.48044,6.76437,6.51755,6.42703,7.14694,6.83272,6.76257,7.03944,6.7189,0.0405158,0.0548407,-0.00464302,-0.0150398,0.0241739,-0.095093,0.209722,-0.0783901,0.0812059,-0.0423206,0.0315211,-0.0692848,0.822696,-0.143021,-0.146696,0.0937052,-0.0744847,0.00565107,-0.0685914,-0.0108948,0.0660449,0.0111484,0.00294043,0.0382087,0.0250503,0.00403644,-0.0114931,0.0163474,-0.0278575,0.533773,0.262787,0.585623,-0.0439484,-0.172783,0.0189349,-0.0342092,0.00343332,0.161658,0.00395788,1.11628,-0.644714,-2.06411,0.437421,-0.855653,0.159123,-0.0730945,0.0716932,0.18244,0.0357218,0.00786767,0.105705,0.0609946,-0.0555216,-0.107202,0.186933,-0.316099,0.0168038,0.031632,-0.019096,-0.00280708
264.656,0.852812,0.357264,4,15,0,-225.182,6.43408,6.62877,6.80836,6.75569,6.63068,6.83745,6.49275,6.72739,6.28461,6.66961,6.83575,6.97972,6.91793,6.99834,6.47248,6.44435,6.7155,6.60822,6.96557,6.30208,6.83324,6.70897,6.6969,6.60125,6.69586,6.73988,6.69324,6.5958,6.49366,7.0977,6.31118,6.4511,7.00112,6.29629,7.30673,6.63291,6.59478,6.85179,6.84011,6.66207,6.22768,7.0698,6.24132,6.50454,6.73678,6.49737,6.35951,7.17167,6.81254,6.74882,7.09905,6.61124,0.0444673,0.0579827,-0.00841403,-0.0164736,0.0293992,-0.0916562,0.210308,-0.0811884,0.0768982,-0.047231,0.0329725,-0.0767287,0.826367,-0.155112,-0.13953,0.0917177,-0.0772067,0.0144825,-0.0646685,-0.0212118,0.0740033,0.00707348,0.00322747,0.0377767,0.031807,0.00466123,-0.0129874,0.0154916,-0.0273038,0.536794,0.245477,0.502392,-0.038012,-0.167617,0.0182284,-0.0343925,0.00249784,0.169796,-0.0145665,1.12195,-0.708479,-1.97625,0.400676,-0.91511,0.264033,-0.0691612,0.0614904,0.2044,0.0264842,0.0105083,0.105931,0.0918131,-0.0566961,-0.114943,0.174866,-0.309816,0.0186266,0.0343391,-0.0454265,-0.00307468
255.002,0.796364,0.357264,4,15,0,-217.855,6.60294,6.54792,6.78761,6.68316,6.76057,6.86246,6.6158,6.84747,6.38605,6.71848,6.65198,6.88683,6.99913,6.84414,6.46203,6.19713,6.81994,6.4697,6.87999,6.37146,6.63357,7.19963,6.53537,6.3833,6.61487,6.7244,6.89583,6.29824,6.84056,6.70127,7.03126,6.60612,6.77998,6.33581,7.21709,6.71997,6.42121,6.7431,6.81442,6.7376,6.27731,6.90908,6.14018,6.38956,6.76129,6.62238,6.33867,7.11654,6.65852,6.77212,6.87425,6.97886,-0.0178454,0.0405482,0.0980157,-0.0452645,0.0433723,-0.0889755,0.184197,-0.0833347,0.0683118,-0.0241061,-0.0170192,-0.0974483,0.851918,-0.183592,-0.15165,0.0794228,-0.0814373,0.0159416,-0.0545047,0.0387489,0.0487754,-0.0199132,-0.017026,-0.00803799,0.0225825,0.0216149,-0.0142558,0.00604233,-0.0274891,0.576504,0.244544,0.519038,-0.0356942,-0.175789,0.0160624,-0.178343,0.0170467,0.00179035,-0.05187,1.16066,-0.893281,-2.27268,0.342343,-0.93872,0.281351,-0.0614367,0.145891,0.135418,-0.08378,-0.0834293,-0.0623288,0.0546739,0.00302419,-0.133047,0.0257427,-0.311918,-0.0315481,-0.00198013,0.767216,-0.00844831
259.465,0.924759,0.357264,4,15,0,-205.722,6.63295,6.61509,6.79574,6.70808,6.55433,6.90884,6.39416,6.71681,6.3139,6.74225,6.78654,6.99014,6.86044,6.98461,6.41612,6.32965,6.77313,6.60081,6.95651,6.32932,6.91085,6.80154,6.88152,6.59733,6.74514,6.67265,6.70187,6.61044,6.55184,7.0207,6.44912,6.45525,6.96889,6.27967,7.26541,6.73717,6.59603,6.82503,6.81176,6.7476,6.06586,6.94138,6.11655,6.53853,6.7718,6.49962,6.22732,7.17893,6.81657,6.81325,6.99072,6.7673,0.0334682,0.0158232,-0.00270392,-0.0668061,0.0243813,-0.0864488,0.224874,-0.0694461,0.0629216,-0.0589419,0.0330745,-0.0792133,0.836841,-0.142927,-0.140138,0.0915153,-0.0671316,0.0174502,-0.0691688,-0.0258774,0.0706769,-0.00870685,-0.000508522,0.0319568,0.0280022,0.00920508,0.00446452,0.0202763,-0.0262435,0.544099,0.244663,0.531802,-0.0408175,-0.297399,0.0336291,0.0109242,-0.00488923,0.155732,-0.0166031,1.13942,-0.644522,-1.92157,0.43338,-0.846667,0.307646,-0.0641924,0.0465906,0.193922,0.00698851,0.0366073,0.132676,0.131648,0.0188549,-0.0131825,0.252813,-0.297784,-0.00685744,0.0101293,0.0471402,-0.0124689
251.853,0.869297,0.357264,3,15,0,-212.292,6.63885,6.59182,6.82045,6.66858,6.55919,6.88982,6.40637,6.70535,6.31273,6.68523,6.72049,6.96749,6.84797,7.03737,6.44345,6.31491,6.79141,6.63781,6.99885,6.25688,6.93631,6.83714,6.88452,6.6105,6.77751,6.66946,6.75216,6.57732,6.52994,7.06217,6.44205,6.43174,6.95553,6.31224,7.22388,6.76106,6.59549,6.81872,6.75298,6.77008,6.07363,6.9241,6.04673,6.5516,6.77842,6.51554,6.19215,7.17629,6.83759,6.81958,7.00986,6.72774,0.0205965,0.0625634,0.00182837,-0.0779908,0.017774,-0.0913597,0.219346,-0.0604928,0.0597358,-0.0591279,0.0351762,-0.0841369,0.842506,-0.138892,-0.134137,0.0946882,-0.058054,0.00791816,-0.0674368,-0.0296345,0.0745992,-0.00573186,-0.000828644,0.0389818,0.0289418,0.00916748,0.00816859,0.018015,-0.0241966,0.551746,0.238686,0.666833,-0.0503666,-0.403202,0.0433316,0.00966329,-0.00492174,0.153691,-0.0248895,1.13915,-0.622112,-1.75522,0.496871,-0.733921,0.21152,-0.0601675,0.0445707,0.204351,0.0250175,0.0502335,0.169384,0.147954,0.0308466,0.00884882,0.2224,-0.274559,-0.0171048,0.0349188,0.0917417,-0.0145564
250.451,0.951935,0.357264,4,15,0,-214.263,6.39901,6.56979,6.79587,6.68115,6.78465,6.86976,6.71147,6.88106,6.38065,6.64274,6.72155,6.85965,7.05434,6.79189,6.49411,6.34553,6.79591,6.42204,6.94359,6.39703,6.41947,6.97517,6.41031,6.32292,6.52775,6.65567,6.85603,6.35823,6.7397,6.73721,6.83523,6.60721,6.86282,6.27753,7.24969,6.60331,6.44522,6.82772,6.72551,6.58066,6.34593,7.00289,6.34688,6.43369,6.72537,6.59584,6.45005,7.12725,6.62271,6.62344,7.03446,6.96469,0.0416831,0.0485356,0.0159229,-0.0245911,0.0347786,-0.0963954,0.201575,-0.0863453,0.0637969,-0.0185118,-0.00943101,-0.0847129,0.829983,-0.204115,-0.160676,0.0841233,-0.0978225,0.0232562,-0.0476231,0.051168,0.0465642,-0.00971277,-0.0082322,0.00196439,0.0173231,0.0197799,-0.0366373,0.0119929,-0.0355699,0.559857,0.208448,0.61831,-0.0469041,-0.0499684,0.00865378,-0.220601,0.0210412,0.0533962,-0.016776,1.13919,-1.00914,-2.47955,0.305434,-1.08928,0.340911,-0.0677654,0.169202,0.1311,-0.0831944,-0.106109,-0.0895528,-0.0434367,-0.0776646,-0.265151,0.0989816,-0.403611,0.012441,0.0230336,0.141938,-0.00458976
256.313,0.959706,0.357264,4,15,0,-214.305,6.6227,6.59089,6.86393,6.71307,6.67173,6.84425,6.52065,6.73858,6.22928,6.66872,6.81706,6.90238,6.86149,6.94255,6.47977,6.13038,6.70046,6.6364,6.95723,6.44333,6.8375,6.93611,6.80959,6.56114,6.67013,6.90415,6.69413,6.67958,6.4091,6.94268,6.39959,6.49232,6.96128,6.40017,7.32316,6.64807,6.46729,6.8528,6.68138,6.69897,6.22263,7.02762,6.05981,6.54581,6.83916,6.44208,6.28807,7.17717,6.82748,6.79791,6.90386,6.75231,-0.0163103,0.0251343,0.0304335,-0.023696,0.0225458,-0.0925773,0.208409,-0.0661329,0.0758907,-0.0482871,-0.00273997,-0.0901305,0.832545,-0.151364,-0.129401,0.0818487,-0.0286836,0.0125193,-0.056641,-0.0280607,0.0626902,0.00491326,0.00860175,0.0363845,0.03476,0.0111976,-0.000996706,0.00723299,-0.0205369,0.555881,0.231608,0.655669,-0.0481114,-0.351537,0.0357799,0.00499063,-0.00185569,0.0171321,-0.000258351,1.10253,-0.693263,-1.63972,0.490689,-0.442079,0.220945,-0.0530058,0.0314568,0.172609,0.04822,0.0617206,0.141805,0.152053,0.0103952,-0.0443775,0.0620047,-0.233032,-0.0187246,0.0064165,0.247894,-0.00442269
267.023,0.996176,0.357264,3,7,0,-229.082,6.58084,6.50426,6.81633,6.95032,6.75121,6.85307,6.59911,6.77094,6.31852,6.70547,6.72003,6.94261,6.89579,6.81867,6.42217,6.18608,6.64168,6.65107,6.96889,6.41375,6.70218,6.92499,6.8051,6.53375,6.69652,6.83186,6.71095,6.62833,6.52585,6.84784,6.50469,6.53443,6.85713,6.36919,7.36412,6.62288,6.54738,6.8174,6.79972,6.73732,6.17552,6.96879,6.27018,6.49246,6.76389,6.62927,6.19333,7.19028,6.81321,6.78237,6.91717,6.89254,0.0873241,0.0713014,0.0176846,-0.0919191,0.0390808,-0.087639,0.206794,-0.0750961,0.0760991,-0.0416104,-0.00560285,-0.0917231,0.831422,-0.155989,-0.12712,0.0691062,-0.042088,0.0221031,-0.0474635,-0.0044979,0.048123,-0.00433731,-0.0020553,0.0102701,0.0312794,0.00903891,-0.0082698,0.0119278,-0.0239229,0.54621,0.21527,0.50458,-0.0351675,-0.278647,0.0276661,-0.0434036,0.00350711,0.0128346,-0.00356695,1.09744,-0.745374,-1.77174,0.365239,-0.578682,0.313909,-0.0503349,0.0583814,0.133267,-0.0129588,-0.0107427,0.0211529,0.110494,-0.0212585,-0.0858851,0.127325,-0.271453,0.0115577,0.0358714,0.222486,-0.0171561
254.842,0.722964,0.357264,4,15,0,-217.34,6.52245,6.68451,6.73804,6.63448,6.72752,6.89398,6.72554,6.78899,6.31554,6.79016,6.72368,6.92211,6.89908,6.61551,6.46365,6.16033,6.79798,6.4902,7.03858,6.53554,6.60389,6.99668,6.55452,6.49803,6.78254,6.55566,6.8614,6.41716,6.65454,7.26589,6.58887,6.61352,7.04143,6.28589,7.27081,6.41491,6.49948,6.83471,6.7499,6.58966,5.85597,7.03204,6.06636,6.69365,6.74886,6.56704,6.41273,7.11164,6.79616,6.70902,6.75408,6.87196,0.0483656,0.0765902,0.0429154,-0.0251716,0.0256005,-0.0883047,0.196879,-0.0905709,0.0738833,-0.0488176,0.00430701,-0.0761374,0.830604,-0.150715,-0.167859,0.0972722,-0.0637957,0.0180712,-0.0664522,0.0289635,0.0630488,-0.0359153,0.00865105,0.00881809,0.0423796,0.0181132,0.00235571,0.00315818,-0.0270225,0.545285,0.24027,0.423307,-0.0317332,-0.0991026,0.0105596,-0.0263174,4.4243e-05,0.0621833,-0.00561007,1.14476,-0.709512,-2.31678,0.522517,-0.805363,0.286254,-0.0628856,0.147685,0.173459,-0.0708628,0.0473892,0.0452211,0.191276,0.0317052,-0.0459853,-0.0184545,-0.306624,0.0144888,0.0316932,0.341292,-0.00469811
260.306,0.828865,0.357264,3,15,0,-210.455,6.40031,6.53512,6.81575,6.62576,6.71664,6.88868,6.52336,6.83474,6.36331,6.61314,6.8759,6.93732,6.91477,6.72957,6.42751,6.26205,6.79601,6.33222,6.8227,6.34244,6.73351,6.96361,6.56279,6.44149,6.5892,6.63097,6.74732,6.41693,6.68591,7.03166,6.76802,6.48722,6.87358,6.32956,7.41435,6.59156,6.4018,6.80633,6.80275,6.66524,6.31146,7.02626,6.20831,6.3284,6.69424,6.63928,6.19731,7.32323,6.74061,6.88598,6.80559,6.75818,0.0591579,0.0571505,0.110264,-0.0259982,0.0264633,-0.0794477,0.181202,-0.0839178,0.0653507,-0.0349374,0.0265942,-0.0937434,0.834443,-0.186607,-0.15886,0.0898178,-0.0538753,0.0232343,-0.054171,0.0202572,0.0734468,-0.0258637,-0.00655704,0.00948409,0.0342873,0.0105638,0.00229139,0.0131031,-0.0246433,0.556719,0.271883,0.291192,-0.0225268,-0.170471,0.0165611,-0.142029,0.01217,0.126656,-0.0246963,1.14696,-0.909714,-2.1961,0.495302,-0.734196,0.375243,-0.0516342,0.143998,0.201655,-0.0568867,-0.000608081,0.0457728,0.155232,0.0143996,-0.0294198,0.143999,-0.279627,0.0151106,0.00388308,0.838076,-0.00485239
260.402,0.948378,0.357264,4,15,0,-218.177,6.47443,6.65787,6.84714,6.77074,6.68961,6.90727,6.62107,6.72492,6.30062,6.77443,6.5974,6.76383,6.97058,7.03124,6.55598,6.43948,6.82735,6.7603,7.03963,6.39478,6.80482,6.90181,6.69945,6.50515,6.71686,6.71155,6.69449,6.51057,6.56627,7.06822,6.50285,6.57702,6.99739,6.28362,7.11404,6.70044,6.46653,6.82063,6.74128,6.65937,6.32827,6.96099,6.06669,6.57244,6.79693,6.55492,6.4297,7.04446,6.72139,6.51177,7.14671,6.96314,0.0863453,0.0443553,0.0571081,-0.00578327,0.0330197,-0.108425,0.206482,-0.0893832,0.0860895,-0.0400487,0.00473226,-0.115353,0.835979,-0.150557,-0.151421,0.0957885,-0.0757264,-0.00104039,-0.0782399,0.00513417,0.0517181,0.00958464,-0.000287404,0.0195173,0.0119146,0.0280753,-0.024821,0.0161455,-0.0296089,0.554546,0.212123,0.707461,-0.050498,-0.141201,0.0136656,-0.0572049,0.00644127,0.0599322,-0.112272,1.14026,-0.686541,-2.10099,0.469063,-0.849172,0.0973879,-0.0855073,0.082216,0.144374,0.010685,-0.0288586,0.0228969,-0.0128122,0.00826728,-0.183119,0.179341,-0.335972,0.0398851,0.0100822,0.426347,-0.00107941
249.685,0.866222,0.357264,4,15,0,-214.154,6.46716,6.60114,6.75347,6.65119,6.71483,6.75337,6.58119,6.76269,6.35363,6.69769,6.82334,7.11724,6.99774,6.61851,6.39998,6.36883,6.76577,6.35029,6.80386,6.31948,6.59236,6.90093,6.75126,6.43965,6.54443,6.7614,6.96426,6.47015,6.6922,6.6998,6.78205,6.55573,6.82931,6.40497,7.34445,6.6488,6.60488,6.79998,6.9214,6.73246,6.48465,6.97946,6.46272,6.44142,6.69563,6.59775,6.29344,7.21302,6.67384,6.93927,6.76098,6.68671,-0.0164111,0.0190485,0.0828535,-0.0999407,0.00978605,-0.0862852,0.174584,-0.090535,0.0511563,-0.0496605,0.0193905,-0.0542011,0.845475,-0.155376,-0.141626,0.0725173,-0.0698024,0.0413863,-0.0359524,0.0154567,0.0733595,-0.0216126,-0.00474995,0.0125149,0.0281863,0.00189177,-0.00576346,0.0171419,-0.0196558,0.559315,0.252338,0.338742,-0.0256104,-0.181696,0.0153877,-0.0644302,0.00131917,0.129027,0.0910207,1.1316,-0.77857,-2.13652,0.26755,-0.910752,0.559789,-0.0378356,0.134389,0.201719,-0.0563468,-0.0118473,0.0361949,0.105893,-0.0307952,-0.0565854,0.220114,-0.223034,-0.0504568,-0.00943776,0.710439,-0.0186533
257.45,0.949347,0.357264,4,15,0,-209.171,6.57,6.55457,6.77786,6.62652,6.74431,6.88235,6.54066,6.80412,6.35921,6.71585,6.68579,7.10011,6.905,6.58719,6.44411,6.28381,6.76382,6.5008,6.82293,6.28257,6.57906,6.90399,6.67394,6.50692,6.63598,6.63999,6.95215,6.43379,6.66459,6.94446,6.87033,6.45493,6.83605,6.4767,7.34652,6.5529,6.50163,6.75808,6.99651,6.77241,6.55899,6.96086,6.46265,6.42453,6.68808,6.58654,6.40645,7.19796,6.68324,6.90617,6.82003,6.71216,-0.013964,0.0334215,0.074693,-0.0301766,0.019004,-0.0823924,0.198821,-0.0937355,0.0647576,-0.0507789,0.0182274,-0.0658176,0.835506,-0.141421,-0.131939,0.0787589,-0.0623654,0.0422796,-0.0625983,0.0163161,0.0700899,-0.0280578,0.00151515,0.021883,0.0275129,0.00843054,0.00293631,0.013697,-0.0128992,0.559746,0.236575,0.252583,-0.0198737,-0.106442,0.0102273,-0.014606,-0.00216677,0.107666,0.0316007,1.13862,-0.663068,-1.87832,0.323084,-0.872925,0.565152,-0.0549472,0.131628,0.19204,-0.042794,0.0448336,0.106655,0.143892,0.0323473,0.00179603,0.182955,-0.146367,-0.0225869,-0.000161225,0.580325,-0.00563227
259.891,1,0.357264,4,15,0,-220.478,6.44216,6.65927,6.86444,6.78029,6.69315,6.82542,6.5997,6.72103,6.34039,6.69671,6.91068,6.82116,6.9815,7.09646,6.45686,6.46549,6.74294,6.5425,7.01537,6.54141,6.77996,6.96427,6.6996,6.54147,6.54773,6.85597,6.60984,6.52211,6.57279,6.82905,6.36397,6.68541,6.79748,6.24844,7.15393,6.68481,6.55279,6.80213,6.69456,6.67152,6.29572,6.96253,5.97299,6.66879,6.80668,6.70534,6.24803,7.14981,6.71241,6.60633,6.9787,6.78274,0.0490239,0.0888873,-0.0323396,-0.0522222,0.0278563,-0.094125,0.197401,-0.0711197,0.0626252,-0.0256873,0.00475494,-0.112128,0.837623,-0.171435,-0.15838,0.071163,-0.0779291,0.0214262,-0.0662086,0.00463121,0.0526463,0.0145958,-0.00526725,0.00826922,0.0296297,0.023963,-0.0236613,0.0202946,-0.0425948,0.561133,0.17118,0.711681,-0.0520251,-0.269635,0.0279586,-0.166385,0.0158738,0.0671674,-0.0835007,1.13428,-0.793224,-2.421,0.245774,-0.935615,0.328783,-0.0778081,0.082967,0.14741,0.0106034,-0.0584496,-0.0281003,0.0520655,-0.0293816,-0.202045,0.21187,-0.483322,0.00987789,0.0578554,-0.185734,-0.00974692
258.977,0.975001,0.357264,4,15,0,-223.312,6.4751,6.61793,6.76699,6.6846,6.64019,6.94009,6.45792,6.79707,6.32834,6.69271,6.75803,6.90473,6.92109,7.04299,6.50408,6.20933,6.77445,6.51388,6.85739,6.14137,6.96267,6.93045,6.67129,6.34146,6.55525,6.5969,6.60603,6.59201,6.57671,6.69589,6.59639,6.60577,6.92816,6.21434,7.12389,6.77725,6.48267,6.82181,6.87587,6.72359,6.03104,6.96372,6.02846,6.49166,6.81952,6.66019,6.43053,7.08529,6.76505,6.81949,6.99055,6.85727,-0.0170852,0.078,0.0282861,-0.0441304,0.0217908,-0.103886,0.186193,-0.0778619,0.0745225,-0.0447768,0.0334303,-0.112936,0.838459,-0.163213,-0.157144,0.101812,-0.0893712,0.00044927,-0.0731555,0.014957,0.0625302,0.0229044,-0.00893197,-0.00575948,0.0377793,0.00899275,-0.0178482,0.036393,-0.0196247,0.549058,0.294778,0.691583,-0.0498922,-0.245807,0.0227028,-0.0990925,0.00910668,0.156297,-0.124422,1.15232,-0.762411,-2.27702,0.465524,-1.00464,0.119742,-0.0718851,0.117887,0.173715,0.0500257,-0.0356296,-0.028512,0.149304,-0.0125781,-0.0993572,0.523052,-0.222681,-0.0255665,0.0363812,0.252591,-0.00823665
257.382,0.936527,0.357264,4,15,0,-212.435,6.46504,6.64451,6.87998,6.80756,6.61717,6.92817,6.72394,6.86395,6.30825,6.57664,6.83754,6.87558,6.85229,6.66552,6.45909,6.53555,6.80237,6.4352,6.96948,6.57906,6.60199,6.8756,6.65732,6.60351,6.70725,6.71752,6.87376,6.52682,6.54448,7.04595,6.53522,6.51018,7.05865,6.3808,7.30258,6.44445,6.39607,6.74279,6.92501,6.73133,6.44516,6.98387,6.24401,6.422,6.73315,6.41516,6.28237,7.17872,6.68686,6.61161,6.96078,6.9599,0.066096,0.0677644,-0.039622,-0.0353049,0.0104826,-0.0880707,0.211772,-0.0744258,0.0879921,-0.048844,0.012238,-0.0902474,0.845484,-0.177818,-0.158137,0.102094,-0.0677221,0.0108097,-0.0394213,0.00572796,0.0694453,-0.0261034,0.00644006,0.0371824,0.011626,0.0247354,-0.0207275,-0.0038755,-0.0216812,0.56724,0.239146,0.440389,-0.0352383,-0.297458,0.0308244,-0.0474832,0.00413217,0.104489,-5.68024e-05,1.14395,-0.886477,-2.12493,0.540666,-0.775346,0.236202,-0.048225,0.108295,0.191975,-0.0678914,0.00653264,0.0900882,-0.0113907,0.000254348,-0.165849,-0.11564,-0.246017,0.0250807,0.0478551,-0.256341,-0.00658942
