# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
2473.45,0.91481,0.537705,3,7,0,-2462.33,-1.45076,0.0297101,0.0244932,-0.159408,0.0287252,0.0428722,-0.0120074,-0.00594001,-0.00161588,-0.0344141,-0.126261,-0.170624,0.0968782,-0.00288046,0.0596353,-0.0971777,0.0263431,0.0353891,-0.0114288,-0.0157609,0.0126449,0.0489233,0.055635,0.00356242,0.0101212,-0.0208649,16.0501,0.259878,-0.0130016,-0.126332,0.00328252,0.0501097,-0.00577827,0.0147817,-0.0376213,0.171522,-0.577007,-2.05868,0.627525,-0.418409,0.742411,-0.0792914,0.10143,0.0984068,0.0210188,0.0354288,0.127632,0.29388,0.218904,-0.0173055,0.106615,-0.236754
2474.96,0.975539,0.537705,3,7,0,-2462.39,-1.43388,0.00788903,0.0397034,-0.152133,0.0445447,0.0437954,-0.0185651,0.0176028,-0.0140838,-0.0568418,-0.103328,-0.190934,0.104501,-0.0314571,0.0133639,-0.0840995,-0.00541199,0.0763904,0.0272416,0.00203581,0.0283849,-0.00438318,0.029964,-0.00823828,0.0349466,0.00421468,15.8326,0.0679674,-0.00253588,-0.295046,0.0202816,0.0500212,-0.0048034,0.113956,-0.0805807,0.133527,-0.484577,-2.48346,0.609579,-0.530076,0.304864,-0.0665812,0.0941632,0.20993,0.119617,0.0699481,0.157542,0.0363556,0.154155,0.00558402,0.56041,0.0478238
2475.45,0.968612,0.537705,3,7,0,-2460.48,-1.44435,0.0380618,0.0299849,-0.152806,0.0462376,0.0422678,-0.0065873,0.0228598,-0.000705001,-0.0416554,-0.125084,-0.168079,0.107899,-0.0125657,0.0640914,-0.0867187,-0.0041516,0.0439478,0.0117752,-0.00364017,0.0118972,0.00244592,0.031571,0.0161968,0.0498823,-0.0168109,15.5045,0.296521,-0.0157297,-0.24828,0.0173484,0.00183975,-0.000186666,0.119595,-0.015355,0.160597,-0.596362,-2.0312,0.643827,-0.508623,0.801443,-0.0643238,0.0518995,0.119967,0.0901229,0.0758814,0.135706,0.110687,0.200559,0.105648,0.742363,-0.190753
2472.38,0.957125,0.537705,3,7,0,-2459.71,-1.44509,0.00573621,0.0472343,-0.17662,0.0349932,0.0372787,-0.0178471,0.0103967,-0.000916842,-0.0285929,-0.135355,-0.156391,0.110014,-0.0188564,0.0571887,-0.0656093,0.00960966,0.0457342,0.0150115,0.00073966,0.0105653,0.00440204,0.0259441,-0.00554446,0.0326801,-0.0262537,15.5925,-0.0951816,0.0101243,-0.254633,0.0137134,0.0292293,-0.00477659,0.0938293,0.00196109,0.150983,-0.689593,-1.88034,0.679836,-0.500538,0.707281,-0.0620602,0.0831144,0.126525,0.0519456,0.0150258,0.0455183,0.0205689,0.0773212,-0.0527588,0.447926,-0.2979
2480.26,1,0.537705,3,7,0,-2465.55,-1.44674,0.0446784,0.0080873,-0.134518,0.0464414,0.0463259,-0.0197595,0.00918244,0.00816555,-0.0559876,-0.102944,-0.206338,0.0944132,-0.0205952,0.0230119,-0.0870866,0.0226611,0.0623497,-0.0137508,-0.00412687,0.013399,0.0253204,0.038903,0.00926107,0.0236149,-0.0118444,16.5169,0.616432,-0.0381255,-0.255057,0.0197378,0.0776285,-0.00815569,0.0783956,-0.0287693,0.145364,-0.473808,-2.72683,0.597604,-0.469658,0.38708,-0.066516,0.131919,0.170928,0.0219945,0.0722943,0.13469,0.20033,0.195449,0.0496247,0.341645,-0.134398
2482.74,0.973019,0.537705,3,7,0,-2471.12,-1.43069,0.0199349,0.0469261,-0.154175,0.0222716,0.0367551,-0.0310044,0.0131538,-0.0145035,-0.0434949,-0.113855,-0.16302,0.0954166,-0.0078058,0.0358956,-0.0947272,0.00827076,0.0431961,0.00617056,0.00877522,0.0218329,0.021624,0.0312894,-0.00860083,0.043948,-0.0172311,15.8098,-0.210723,0.0187253,-0.138791,0.00410856,0.125417,-0.0148886,0.0768567,-0.0754153,0.146039,-0.509034,-1.97975,0.619671,-0.374441,0.476242,-0.0817508,0.0772909,0.120015,0.0616548,0.0786394,0.122664,0.133685,0.123315,-0.0354468,0.647944,-0.195521
2480.46,0.839282,0.537705,3,7,0,-2471.9,-1.43505,0.0159661,0.029013,-0.157156,0.0219202,0.0305866,-0.0304224,0.0144587,-0.0240208,-0.0473805,-0.114023,-0.173449,0.0947936,0.0020085,0.0396967,-0.0962341,0.00920678,0.0470314,0.017449,0.0122969,0.0169162,0.0181873,0.0294032,-0.00940292,0.0456242,-0.0144747,15.9534,0.0660084,-0.00119705,-0.145407,0.00510849,0.112717,-0.0143432,0.0724771,-0.0822039,0.140373,-0.51773,-2.1223,0.638425,-0.297718,0.516687,-0.0824739,0.0845703,0.130536,0.090176,0.0847819,0.103966,0.118974,0.120508,-0.03148,0.681264,-0.164244
2472.65,0.795994,0.537705,3,7,0,-2463.43,-1.42423,0.0494589,0.0255406,-0.162574,0.0348407,0.0450063,-0.00226587,0.00933701,0.0143427,-0.032922,-0.125148,-0.188991,0.104119,-0.0390099,0.0255872,-0.0842569,0.0244712,0.0579727,-0.004428,-0.0170041,0.0185357,0.0606612,0.0430849,0.0224787,0.0277707,-0.00960796,14.8782,0.262762,-0.01216,-0.104796,0.00117083,-0.0293827,0.00420687,0.0912521,-0.043037,0.181945,-0.550946,-2.4821,0.566991,-0.663351,0.409858,-0.0521474,0.13008,0.158734,0.0817794,0.0963957,0.218737,0.425554,0.259494,0.13061,0.412663,-0.109021
2471.68,0.913659,0.537705,3,7,0,-2457,-1.44142,-0.00430046,0.0225491,-0.131558,0.0378138,0.0413741,-0.0335194,0.0118087,-0.0235523,-0.0600727,-0.107737,-0.167422,0.0894811,-0.00791739,0.0384327,-0.0810433,0.00526937,0.0576882,0.0135241,0.0111493,0.0160345,-0.0122227,0.028641,-0.0328047,0.0317227,-0.0218195,16.0288,0.249593,-0.0167735,-0.306305,0.0233396,0.133516,-0.0154656,0.0807779,-0.0639366,0.106965,-0.542087,-2.10485,0.60432,-0.355154,0.528255,-0.0875569,0.0903041,0.160812,0.0197212,-0.00585636,0.00318998,-0.123629,0.0218328,-0.190185,0.444044,-0.247586
2469.59,0.855452,0.537705,3,7,0,-2451.41,-1.426,0.00123928,0.0390131,-0.168539,0.0368628,0.0334858,-0.00884517,-0.00660983,-0.0164208,-0.0481797,-0.106035,-0.167022,0.10084,0.00244803,0.0201532,-0.100567,0.0478645,0.0533078,0.00118685,0.0219637,0.0224432,0.00398923,0.0298576,-0.0231569,0.0182226,-0.0150171,16.1665,0.106332,-0.00509108,-0.250367,0.014654,0.0408057,-0.00518415,0.00778496,-0.0762449,0.13829,-0.490495,-1.96266,0.749838,-0.214919,0.303039,-0.0986971,0.172487,0.14822,0.0193534,0.06234,0.0605765,-0.0151962,0.0536993,-0.138157,0.248813,-0.170399
2467.61,0.984419,0.537705,3,7,0,-2455.44,-1.43589,0.0515379,0.00415101,-0.127669,0.0330634,0.0561465,-0.0293017,0.0285663,0.00871392,-0.0455984,-0.127656,-0.190603,0.0945161,-0.0494303,0.0401546,-0.0656816,-0.0166102,0.0618416,0.000684651,-0.0272497,0.0134904,0.0454817,0.0437625,0.0097228,0.0451816,-0.0177746,14.9172,0.454206,-0.0262305,-0.143202,0.00758597,0.0779342,-0.00738132,0.167481,-0.031325,0.152996,-0.606901,-2.61934,0.446119,-0.796404,0.598715,-0.0427971,0.0502186,0.170178,0.0624921,0.0282111,0.163416,0.317534,0.228588,0.0632224,0.66598,-0.201688
2482.21,1,0.537705,3,7,0,-2459.83,-1.43904,0.0336409,0.0267664,-0.151922,0.0309119,0.0529925,0.00012496,0.00784902,-0.00697214,-0.0295179,-0.13103,-0.186948,0.0985672,-0.0245846,0.0187113,-0.0971539,0.0168404,0.0848082,-0.000242073,-0.00650825,0.0139272,0.0213848,0.0374901,0.00166612,0.0249178,-0.00240835,16.2436,0.17941,-0.00841039,-0.115185,0.00202361,-0.0311758,0.00541961,0.0755765,-0.0820232,0.189232,-0.601698,-2.41379,0.614147,-0.525237,0.381696,-0.0754678,0.150756,0.232711,0.0524657,0.0605647,0.131891,0.178373,0.189581,0.0320399,0.385935,-0.0273275
2481.56,0.76528,0.537705,3,7,0,-2469.02,-1.43088,0.0328258,0.0140396,-0.158336,0.0414321,0.0499515,-0.0163052,0.00707226,-0.001912,-0.0333021,-0.130174,-0.178249,0.0986104,-0.0203761,0.0151565,-0.0990104,0.0159294,0.0811414,-0.00542098,-0.00393292,0.0135229,0.0291775,0.0384063,0.0175082,0.0290897,-0.010455,16.3125,0.437755,-0.0259384,-0.222699,0.0123948,0.0504447,-0.00469931,0.0675404,-0.0812533,0.18438,-0.575389,-2.24758,0.629932,-0.480455,0.334034,-0.0717235,0.144389,0.221832,0.0604791,0.0970728,0.162729,0.248816,0.22498,0.103453,0.431278,-0.118633
2477.24,0.785993,0.537705,3,7,0,-2467.48,-1.42929,0.026891,0.0125395,-0.168623,0.0453502,0.0535699,-0.0260785,0.00481722,-0.00311804,-0.0407453,-0.118747,-0.209897,0.0762125,-0.0270262,0.0184359,-0.0851132,-0.00640171,0.0757439,-0.00561185,-0.00383989,-0.000643373,0.0273971,0.0487986,0.00699854,0.0356909,-0.0197527,15.4027,0.480885,-0.0272794,-0.332266,0.0207702,0.0933546,-0.00907379,0.0683089,-0.0581316,0.159218,-0.538334,-2.91934,0.437339,-0.536949,0.373886,-0.06436,0.089986,0.208169,0.0391057,0.0667847,0.0874711,0.213504,0.22856,0.0331125,0.511684,-0.224134
2478.82,0.934706,0.537705,3,7,0,-2463.83,-1.4403,0.0227277,0.0295797,-0.128353,0.0272486,0.0352891,-0.011361,0.0167921,-0.00681751,-0.0531705,-0.116712,-0.155748,0.119963,-0.0132743,0.0492282,-0.0825438,0.0259247,0.0412718,0.0106471,-0.000938342,0.0377546,0.0232941,0.0238172,-0.0100911,0.028343,-0.0131187,16.0001,0.128615,-0.00790759,-0.0764892,0.00341168,0.0227907,-0.0033852,0.101879,-0.0442558,0.135348,-0.562839,-1.75978,0.767719,-0.441589,0.607139,-0.0736636,0.111486,0.11462,0.0660935,0.0468365,0.164406,0.121554,0.0785322,-0.0519125,0.412814,-0.148858
2473.04,0.742886,0.537705,3,7,0,-2462.56,-1.42673,0.0239525,0.034625,-0.129245,0.0312465,0.0200102,-0.00513166,0.0156787,-0.013461,-0.0551932,-0.119951,-0.149508,0.128456,-0.0178169,0.039912,-0.0727448,0.0146269,0.0334618,0.00580606,0.00252461,0.0373408,0.0208105,0.0228529,-0.0116305,0.0273151,-0.00779736,15.8032,0.112642,-0.00712445,-0.0997463,0.00671583,-0.0359394,0.0017241,0.100956,-0.0639491,0.126349,-0.589509,-1.61357,0.831866,-0.4324,0.494393,-0.0636555,0.077313,0.0931982,0.0557689,0.0580294,0.164522,0.113234,0.0802004,-0.0491052,0.410061,-0.0884764
2478.65,1,0.537705,3,7,0,-2461.93,-1.44998,0.046245,0.024552,-0.148677,0.0277269,0.0200632,-0.022735,0.0144286,0.000869207,-0.0380967,-0.120909,-0.18146,0.0977165,0.00169562,0.0232026,-0.0774209,0.0298889,0.0689841,-0.00361784,0.0162853,0.0039457,0.0257445,0.0295885,-0.00970672,0.028303,-0.0223337,15.2495,0.248129,-0.012897,-0.155299,0.00877543,0.0471281,-0.00857577,0.0849301,-0.0135222,0.142309,-0.59519,-2.233,0.726993,-0.24179,0.362728,-0.0705468,0.157152,0.190685,0.017518,0.0680927,0.0319899,0.124169,0.0852144,-0.0711299,0.388949,-0.25342
2473.19,0.856314,0.537705,3,7,0,-2462.06,-1.42337,0.0107797,-0.00318361,-0.129399,0.0378926,0.0636623,-0.0168381,-0.00455241,-0.0236532,-0.0401509,-0.136559,-0.189125,0.0834797,-0.0116294,0.0402355,-0.0738928,0.0115041,0.0526254,0.00324608,0.00444458,0.0302075,0.00623185,0.0200119,0.00755446,0.0448112,-0.00875231,15.8972,0.562643,-0.0375278,-0.232381,0.0158993,0.0661284,-0.00494294,0.0300722,-0.067178,0.15352,-0.638301,-2.51664,0.491683,-0.405408,0.538446,-0.0554145,0.0973745,0.143974,0.0703034,0.0952855,0.182095,0.1027,0.137842,0.0719338,0.682903,-0.0993122
2479.97,0.949919,0.537705,3,7,0,-2462.78,-1.44535,0.0326138,0.00455365,-0.135671,0.0356394,0.040872,-0.0154202,0.0304576,-0.000428391,-0.0547661,-0.130541,-0.197557,0.095409,-0.0246295,0.0326259,-0.075913,0.0227408,0.0529288,-0.00334564,0.00144382,0.00921802,0.0133529,0.0348346,0.00413648,0.0548218,-0.00135247,15.3702,0.479943,-0.030638,-0.142792,0.00912587,0.0140678,-0.00177039,0.149916,-0.0357663,0.148935,-0.62206,-2.61833,0.547825,-0.523531,0.479885,-0.0505818,0.119032,0.145298,0.0592185,0.100412,0.138879,0.172194,0.21931,0.082117,0.85905,-0.0153465
2479.87,0.950992,0.537705,3,7,0,-2467.99,-1.4324,0.0234216,0.0358344,-0.142096,0.0268057,0.050571,-0.00381845,-0.0124873,-0.00328849,-0.0386168,-0.0963156,-0.168172,0.101643,-0.0245744,0.0216942,-0.0921214,0.0183521,0.0562552,0.00883177,-0.00168188,0.0253776,0.0440019,0.0467463,-0.0133401,0.00901841,-0.0235132,15.9459,0.0783778,-0.00190773,-0.0930245,0.000336483,0.0260663,-0.000702575,0.0110895,-0.0697591,0.144709,-0.424611,-2.08689,0.635375,-0.489888,0.345819,-0.0845151,0.115385,0.156655,0.0573471,0.0372566,0.117757,0.206816,0.126573,-0.115541,0.0825882,-0.266803
2478.93,0.873949,0.537705,3,7,0,-2467.25,-1.42996,0.0209729,0.0307398,-0.150892,0.0316686,0.0509085,0.00216739,-0.0115444,-0.00525549,-0.0363193,-0.105295,-0.170934,0.0951493,-0.0200002,0.0233609,-0.0847816,0.00518479,0.0733823,0.00772793,4.80361e-05,0.0296861,0.0474948,0.0356598,-0.0159924,0.0101924,-0.027825,16.0739,0.195364,-0.0100682,-0.153723,0.00504878,-0.0111264,0.00363461,0.0175909,-0.0615306,0.142004,-0.481402,-2.16407,0.613259,-0.457114,0.378037,-0.0822269,0.113017,0.203648,0.0445623,0.0261012,0.110655,0.195724,0.0631136,-0.138388,0.0901845,-0.31573
2473.87,0.715171,0.537705,3,7,0,-2462.44,-1.44872,0.0253191,0.0105342,-0.141995,0.0377424,0.00449351,-0.0349732,0.0298477,-0.00256752,-0.0269525,-0.124153,-0.18195,0.113834,-0.0129217,0.0414773,-0.0964711,0.0175024,0.0623278,0.000881241,0.00856303,0.0202899,0.00452801,0.0501434,-0.0030934,0.0347059,-0.0267473,15.1182,0.556949,-0.0376157,-0.239795,0.020163,0.0825718,-0.0154233,0.143827,-0.0310186,0.185389,-0.586819,-2.17161,0.73674,-0.458023,0.585109,-0.0839032,0.121425,0.171945,0.047597,0.0766298,0.117544,0.0596668,0.190604,-0.0383921,0.47855,-0.303501
2470.85,0.825437,0.537705,3,7,0,-2453.79,-1.42446,0.019652,0.0332076,-0.166512,0.0340989,0.0788401,0.0100176,0.000971636,-0.0225232,-0.0544129,-0.100616,-0.177576,0.0902155,-0.0452853,0.0142083,-0.0739751,0.0244511,0.0507153,-0.0162716,-0.00367967,0.0200501,0.0396581,0.0356557,-0.00946039,0.0426702,0.00655574,16.0331,-0.00325712,0.00691617,-0.188192,0.00362584,-0.0507995,0.0125022,0.0573403,-0.137332,0.135872,-0.454661,-2.40091,0.466331,-0.655109,0.275975,-0.0512146,0.119603,0.140413,0.0237017,0.0862328,0.168938,0.27222,0.18881,0.013285,0.687821,0.0743878
2472.53,0.993749,0.537705,3,7,0,-2457.92,-1.43283,0.0180748,0.0299639,-0.132973,0.0464871,0.025913,-0.0320309,0.0164923,0.030682,-0.0611739,-0.11696,-0.187336,0.101207,-0.00296042,0.0353231,-0.0828529,0.0015609,0.0801611,0.0204125,0.00354937,0.00764042,0.0237149,0.0375383,0.00980469,0.0348279,-0.0255448,14.6396,0.318364,-0.02218,-0.212288,0.0185155,0.117725,-0.0160563,0.106037,0.05572,0.123733,-0.560047,-2.33463,0.679752,-0.354041,0.531798,-0.0654018,0.114169,0.220113,0.10608,0.0783801,0.0986859,0.176027,0.174153,0.0338573,0.483502,-0.289856
2474.77,0.99923,0.537705,3,7,0,-2458.64,-1.42309,0.0379937,0.0172812,-0.153966,0.0255106,0.0533174,-0.00310471,0.000635386,-0.0308961,-0.0377716,-0.11688,-0.172089,0.0883807,-0.0423325,0.0286857,-0.0806357,0.0306506,0.0379825,-0.0222113,-0.0147977,0.0156663,0.014775,0.0288333,-0.0226358,0.0263293,-0.00534981,16.289,0.237008,-0.00930018,-0.174728,0.00532623,-0.0213411,0.00456399,0.0550261,-0.136932,0.159974,-0.560798,-2.32118,0.496997,-0.650968,0.420638,-0.0759964,0.114028,0.10607,-0.0544453,-0.0275912,0.0649238,0.0653652,0.0798375,-0.10376,0.400724,-0.0607042
2479.14,0.867202,0.537705,3,7,0,-2460.86,-1.44646,0.0185996,0.0382089,-0.148892,0.0439399,0.041223,-0.0256647,0.0135217,0.0130634,-0.0411145,-0.134486,-0.175594,0.109796,-0.0217685,0.0389628,-0.0692775,-0.00164636,0.0842348,0.00438252,0.0169154,0.0165508,0.0362819,0.0366566,-0.00426121,0.042332,-0.011249,15.4475,0.109295,-0.00610113,-0.245889,0.0170877,0.0626513,-0.00789677,0.112063,0.00215738,0.151433,-0.655893,-2.16732,0.659103,-0.529244,0.562058,-0.0503255,0.113616,0.232162,0.0804021,0.129712,0.137032,0.235378,0.169605,-0.000188133,0.637605,-0.127643
2482.72,0.990041,0.537705,3,7,0,-2470.76,-1.43889,0.0352995,0.0161894,-0.147752,0.0342853,0.0443136,-0.0323932,0.00831836,-0.0120961,-0.0611697,-0.10728,-0.178443,0.0874684,-0.024641,0.0202201,-0.0918656,0.030269,0.0537966,-0.00197431,-0.0256771,0.0185215,0.0388068,0.0519193,-0.000296395,0.0311347,-0.0146905,16.0572,0.322638,-0.017033,-0.207686,0.0117422,0.127631,-0.0141014,0.06621,-0.103074,0.135722,-0.474425,-2.33132,0.520753,-0.516577,0.375484,-0.0718008,0.134837,0.148755,0.045452,0.0155295,0.158104,0.260589,0.227709,0.000327504,0.452771,-0.166692
2481.8,0.916658,0.537705,3,7,0,-2472.92,-1.42703,0.0123862,0.0335617,-0.146332,0.0379345,0.0398935,-0.0162347,0.000818201,-0.014472,-0.056997,-0.129923,-0.190961,0.0777598,-0.00977748,0.0162637,-0.087214,0.0178426,0.055456,0.00163572,-0.0248193,0.0277876,0.0236324,0.0431853,-0.00386004,0.0232215,-0.00835416,15.9225,0.0916035,-0.00406194,-0.214046,0.01382,0.0518022,-0.00563267,0.0391232,-0.0795523,0.137882,-0.590753,-2.52693,0.509165,-0.348684,0.331625,-0.0709901,0.111893,0.153002,0.0449906,0.00287867,0.16822,0.168973,0.184669,-0.0133201,0.344256,-0.0947944
2477.69,0.648146,0.537705,3,7,0,-2462.52,-1.44622,0.0357311,0.0182907,-0.154731,0.0319238,0.0495081,-0.029772,0.0209508,0.00928365,-0.0371464,-0.101097,-0.169778,0.120289,-0.0397013,0.0499555,-0.0815166,0.012128,0.0600149,0.00607414,0.0193733,0.00686476,0.0260783,0.0261363,-0.00842055,0.0429536,-0.0269916,15.3757,0.348186,-0.018903,-0.196494,0.00954483,0.1046,-0.0116731,0.138775,-0.0203143,0.155368,-0.494659,-2.11341,0.689699,-0.706453,0.629087,-0.0737225,0.108998,0.166241,0.048866,0.0826059,0.0467424,0.129796,0.0796931,-0.0581152,0.607689,-0.306273
2474.12,0.866955,0.537705,3,7,0,-2461.37,-1.42785,0.0609523,0.0263091,-0.1454,0.0374352,0.0379229,-0.00950054,0.00633844,0.00993226,-0.03247,-0.136245,-0.191337,0.0778403,-0.0026321,0.0274235,-0.0824071,0.0194684,0.0597209,0.0179144,0.0121832,0.0242695,0.0444778,0.0392598,-0.0226492,0.0260942,-0.0236277,15.2709,0.328422,-0.0173815,-0.187432,0.0120065,0.0248652,-0.00280226,0.0689216,0.0101091,0.147416,-0.622067,-2.53299,0.512494,-0.294481,0.391775,-0.0775774,0.123503,0.166888,0.0799872,0.0640263,0.0981783,0.191043,0.0863286,-0.146227,0.350937,-0.268103
2473.29,0.983695,0.537705,3,7,0,-2458.8,-1.4409,0.000905201,0.0234139,-0.14327,0.0408845,0.05267,-0.0251276,0.00445545,-0.0217751,-0.0678071,-0.102206,-0.171461,0.119929,-0.0494403,0.0346675,-0.0915561,0.012375,0.0553616,-0.0156686,-0.0247631,0.0131647,-0.000547946,0.0317901,0.0092645,0.0366946,-0.00965407,16.0166,0.25684,-0.0156534,-0.243592,0.0157988,0.0832343,-0.00853409,0.0740556,-0.137674,0.148818,-0.494768,-2.14058,0.688611,-0.778709,0.538184,-0.0728544,0.100151,0.151166,-0.00629679,-0.00144107,0.12359,0.0789289,0.183209,0.0697214,0.552939,-0.109545
2472.64,0.950107,0.537705,3,7,0,-2462,-1.4198,0.047926,0.0248089,-0.15403,0.0320822,0.0362518,-0.00791857,0.016454,0.0112274,-0.0280117,-0.134075,-0.18898,0.0726003,0.00379512,0.0332973,-0.077291,0.0156686,0.0596305,0.0157907,0.0190891,0.0206398,0.0502305,0.0420146,-0.020538,0.026011,-0.0196337,15.2388,0.263621,-0.013261,-0.163453,0.007948,0.0113598,-0.0012813,0.0959575,0.0247611,0.144934,-0.612664,-2.50118,0.476774,-0.249131,0.446226,-0.0687575,0.11553,0.166581,0.0879373,0.0982106,0.102885,0.236609,0.11252,-0.125768,0.359698,-0.222783
2480.86,0.998022,0.537705,3,7,0,-2464.15,-1.4386,0.0149352,0.021214,-0.14168,0.0208931,0.0410966,-0.0187719,0.022466,-0.0260752,-0.0494918,-0.0975929,-0.181568,0.108385,-0.0367213,0.0342594,-0.079526,0.0121194,0.0502919,-0.00257163,-0.0165117,0.0111977,0.028454,0.035909,0.0227399,0.0403592,-0.0244955,15.8927,0.11285,-0.00475746,-0.0800879,-0.000316876,0.0287796,-0.00329044,0.118081,-0.121888,0.147403,-0.453584,-2.33506,0.620604,-0.648297,0.500463,-0.0566726,0.0940253,0.137348,0.0555054,0.0530922,0.148916,0.239308,0.211091,0.112169,0.573167,-0.27795
2481.65,0.700868,0.537705,3,7,0,-2464.7,-1.42816,0.0291365,0.0268431,-0.157954,0.0499165,0.0576125,-0.0150238,-0.00356298,0.0166402,-0.042326,-0.127781,-0.183729,0.0877641,-0.0119977,0.0293307,-0.0803634,0.0200991,0.0708196,-0.00460626,0.0039519,0.0227129,0.0230444,0.0342162,-0.0290818,0.0232081,-0.0100384,15.2938,0.360855,-0.0203405,-0.339686,0.0236569,0.0729728,-0.00623547,0.0486076,0.0165871,0.146408,-0.621674,-2.37778,0.58234,-0.394368,0.451903,-0.0774047,0.138834,0.196775,0.0025805,0.0234792,0.0779793,0.0842683,0.0721371,-0.152805,0.339798,-0.113906
2479.47,0.829605,0.537705,3,7,0,-2470.21,-1.44106,0.0119765,0.0294897,-0.150273,0.0481257,0.0287772,-0.0464497,0.0195361,-0.013457,-0.0517546,-0.10372,-0.189777,0.105552,-0.0188574,0.0299223,-0.0876826,0.0323051,0.0448028,0.0193176,-0.0107814,0.0328446,0.0308002,0.0294965,-0.0116982,0.0311954,-0.0141152,15.2282,0.276467,-0.016565,-0.394605,0.0318875,0.1722,-0.0220873,0.106127,-0.0686332,0.138875,-0.480971,-2.41517,0.661042,-0.451701,0.421905,-0.0774065,0.128922,0.124688,0.0853213,0.0214202,0.154775,0.162816,0.099769,-0.0595711,0.455175,-0.160165
2476.83,0.82144,0.537705,3,7,0,-2463.92,-1.41722,0.0155776,0.0323015,-0.166688,0.0257454,0.0462635,-0.0311401,0.00960082,0.00639369,-0.0500744,-0.110222,-0.16842,0.0930571,-0.00320613,0.0345026,-0.0759432,0.0343454,0.0288183,0.00318669,0.00894795,0.0320595,0.0333597,0.029238,-0.00615212,0.0212555,0.00858459,15.3608,-0.0251842,0.00672421,-0.174586,0.00575867,0.145952,-0.0159041,0.0671985,-0.00754374,0.124802,-0.501669,-2.07517,0.592413,-0.283717,0.420825,-0.0555442,0.11093,0.0801416,0.079775,0.117317,0.194724,0.224765,0.15126,0.0111373,0.35604,0.0974092
2479.34,0.986395,0.537705,3,7,0,-2465.1,-1.44034,0.0368638,0.0144159,-0.140645,0.0332247,0.0404223,0.000639632,0.0089573,0.00133589,-0.0352257,-0.118257,-0.196371,0.095204,-0.0184888,0.0413324,-0.0860075,0.00830321,0.0476546,-0.00910413,-0.007067,-0.00793016,0.00653611,0.0575386,-0.00266806,0.042887,-0.0219131,15.4464,0.443836,-0.0264276,-0.127133,0.00627653,-0.037313,0.00445651,0.0776587,-0.0175224,0.168298,-0.576788,-2.54055,0.591881,-0.505331,0.59435,-0.0701104,0.0799688,0.131846,0.008787,0.0300942,0.0380213,0.0975732,0.243001,-0.0155632,0.619446,-0.248648
2479.31,0.853159,0.537705,3,7,0,-2464.18,-1.42055,0.0130063,0.0432688,-0.154681,0.0371427,0.0496968,-0.0292301,0.0121102,-0.0153748,-0.0626607,-0.109401,-0.163779,0.0966241,-0.0176178,0.0299286,-0.0814648,0.0321523,0.0671744,0.00692248,0.00217566,0.0415011,0.0425318,0.0172208,-0.00841112,0.0235914,-0.0113868,15.5806,-0.0810999,0.00862793,-0.262054,0.0157843,0.118091,-0.0124402,0.0842083,-0.0913591,0.118397,-0.498894,-2.06084,0.600865,-0.444967,0.424564,-0.0710439,0.161084,0.185512,0.0659775,0.0668757,0.18538,0.212423,0.0530127,-0.0443501,0.342429,-0.129206
2477.52,0.649761,0.537705,3,7,0,-2456.5,-1.44147,0.0417503,0.00770212,-0.144454,0.0531435,0.0384358,-0.00547485,0.00992373,0.00646724,-0.0515392,-0.120496,-0.19105,0.100443,-0.0209767,0.0314707,-0.0827634,-0.000832618,0.0443086,-0.0028778,0.0039072,-0.00442867,0.0172107,0.0631266,0.00553197,0.0290641,-0.0301391,15.2865,0.730459,-0.0464491,-0.266212,0.0211464,-0.0060197,0.000819121,0.0844546,-0.0194626,0.140213,-0.565503,-2.42523,0.624078,-0.480176,0.462813,-0.0661722,0.0573267,0.122551,0.0411415,0.0734656,0.0578801,0.150471,0.257792,-0.00632388,0.38124,-0.341988
