# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_all_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
-3000.16,0.880956,0.611676,3,7,0,3014.83,5.86305,0.0415706,0.0138406,-0.105585,0.0554177,-0.0929086,-0.00898027,0.382082,0.269582,-0.610822,-0.856249,-0.0939298,0.824494,-0.0353026,-0.0880593,0.176605,0.196145,0.109864,-0.0119129,0.00954575,0.0995931,-0.046039,0.0207633,0.0432466,0.00858582,0.00861827,-0.0342248,-0.00544776,-0.016312,0.980532,0.783729,-0.0530382,-0.42087,0.0373136,-0.0198846,0.00336386,-0.00318654,0.152776,-0.814292,-0.703245,-0.208807,0.936255,-0.544485,-0.24583,1.42324,0.812822,0.948842,-0.0210898,0.158268,0.278048,-0.118962,0.0345557,0.103146,-0.0527491,-0.0771602,-0.243726,-0.126203,-0.215443
-3004.53,0.812256,0.611676,3,7,0,3017.36,5.90577,0.0689673,0.0131826,-0.0695455,0.0561417,-0.0930476,-0.016881,0.371555,0.231037,-0.620748,-0.871952,-0.0715615,0.829686,-0.0378103,-0.0952723,0.159094,0.203148,0.100966,-0.00306986,0.0355769,0.0735132,-0.0596159,-0.00145935,0.010379,0.0158271,0.00813205,-0.00898253,-0.00302598,-0.0334723,0.967422,0.742263,-0.0481288,-0.416841,0.0400536,-0.00230194,0.00121758,-0.153745,0.0642779,-0.849678,-0.746656,-0.125489,0.937978,-0.539891,-0.361716,1.3205,0.861866,0.869423,-0.0121652,0.174102,0.202442,-0.164965,-0.0304387,0.00196814,0.0311346,-0.0379267,-0.117369,-0.115393,-0.442091
-3003.89,0.91029,0.611676,3,7,0,3021.85,5.84912,0.0130406,0.0141625,-0.0967914,0.0397467,-0.0865662,-0.0233939,0.389858,0.253323,-0.595854,-0.83004,-0.103896,0.824952,-0.0399235,-0.103331,0.163059,0.232727,0.0985412,-0.0183208,-0.0119105,0.107021,-0.00882063,0.00537282,0.0443429,0.0214171,0.00394775,-0.0317762,-0.0163977,-0.0125097,0.980205,0.572374,-0.0406588,-0.354454,0.0300507,0.0349663,-0.00208999,0.021274,0.153662,-0.750968,-0.554695,-0.255855,0.928995,-0.516937,-0.392787,1.34814,1.05415,0.848624,-0.0258501,0.126328,0.301325,-0.032797,-0.0100426,0.113095,0.0203692,-0.100112,-0.233918,-0.311983,-0.165224
-3004.14,0.996274,0.611676,3,7,0,3019.41,5.89702,0.0617884,0.0161815,-0.0743261,0.0590491,-0.0866587,-0.0126233,0.352934,0.224552,-0.610092,-0.859138,-0.0834655,0.83391,-0.0307668,-0.0857556,0.15278,0.20775,0.0990712,0.003867,0.0261588,0.0650819,-0.0600174,-0.00355336,0.00641877,0.0047079,0.013666,-0.0304998,-0.00778704,-0.0297594,0.968944,0.741183,-0.0467575,-0.531264,0.0485304,-0.00960032,0.0025138,-0.157608,0.0585384,-0.820932,-0.697046,-0.16077,0.932875,-0.518778,-0.28556,1.28872,0.89286,0.857571,-0.0171133,0.141916,0.17992,-0.197085,-0.0813204,-0.0626096,-0.0819899,-0.0646133,-0.247324,-0.192349,-0.393052
-3003.03,0.942949,0.611676,3,7,0,3020.97,5.86168,0.0284345,0.0125651,-0.0927808,0.0385727,-0.095789,-0.00267408,0.400888,0.247491,-0.605729,-0.847508,-0.0900317,0.815735,-0.0510315,-0.105369,0.166759,0.222246,0.10407,-0.0234516,-0.0224744,0.0993071,-0.00917162,0.0247007,0.0506794,0.0264991,0.00536363,-0.0145571,-0.0207814,-0.0240945,0.975827,0.643835,-0.0467565,-0.221456,0.0206955,-0.0454768,0.00622914,-0.00537916,0.129853,-0.788914,-0.637945,-0.21033,0.92346,-0.543247,-0.405446,1.34934,0.991027,0.880687,-0.0239075,0.0953696,0.280126,-0.00172953,0.080508,0.16541,0.0755793,-0.0699285,-0.154051,-0.410675,-0.318232
-3001.1,0.981619,0.611676,3,7,0,3016.19,5.86423,0.0330395,0.0047794,-0.101708,0.043476,-0.0893575,-0.00356098,0.397923,0.249056,-0.609631,-0.854054,-0.0988199,0.829941,-0.0474855,-0.089502,0.165421,0.223007,0.0911039,-0.0385129,-0.0141956,0.101138,-0.0179199,0.0286387,0.0365918,0.019704,0.00266309,-0.0244951,-0.0187452,-0.0253612,0.981887,0.830128,-0.0579098,-0.285462,0.0247969,-0.0293335,0.00538593,-0.0126879,0.0898443,-0.764247,-0.579266,-0.235604,0.940295,-0.508889,-0.279521,1.37023,1.01738,0.769855,-0.0440593,0.113961,0.285113,-0.0470676,0.056046,0.0746932,0.00541138,-0.110632,-0.214759,-0.377166,-0.334963
-3003.01,0.778602,0.611676,3,7,0,3018.25,5.88195,0.0361495,0.0224721,-0.0667068,0.0569665,-0.0747696,-0.0410062,0.362726,0.250672,-0.605494,-0.851012,-0.076527,0.847202,-0.0444746,-0.112729,0.155565,0.242312,0.102661,0.0144748,0.0288013,0.0802489,-0.0335464,-0.0185086,0.013737,0.032076,0.0043986,-0.017574,-0.00368367,-0.0280717,0.963011,0.51542,-0.0337745,-0.534866,0.0488135,0.0928258,-0.00791001,-0.117692,0.179555,-0.78241,-0.626617,-0.152988,0.947218,-0.593401,-0.490118,1.3202,1.08388,0.888325,0.000957614,0.170448,0.223105,-0.112106,-0.0874365,0.0113407,0.1098,-0.0724336,-0.160974,-0.116955,-0.370762
-2995.4,0.991827,0.611676,3,7,0,3011.42,5.87608,0.0504842,0.0214405,-0.0737485,0.0336701,-0.0882154,-0.0283468,0.379588,0.229563,-0.607581,-0.852597,-0.0785274,0.810169,-0.0350503,-0.0890734,0.159025,0.213806,0.0977884,-0.0132732,0.00322913,0.0947171,-0.0114181,0.0153155,0.0318658,0.00843171,0.000891546,-0.0194035,-0.0218088,-0.00108377,0.973967,0.440279,-0.0294877,-0.263599,0.0240713,0.0494611,-0.00390199,-0.0957805,0.0847731,-0.826316,-0.693236,-0.16699,0.910929,-0.488904,-0.287234,1.2988,0.951824,0.839569,-0.0164037,0.140185,0.266231,-0.0277295,0.0316653,0.0833044,-0.0186085,-0.0703324,-0.144022,-0.386074,-0.014314
-2997.39,0.843272,0.611676,3,7,0,3007.54,5.89205,0.0376105,0.00682396,-0.0952751,0.0692354,-0.0941946,-0.00830487,0.394086,0.245294,-0.613672,-0.843718,-0.0969987,0.831509,-0.0458875,-0.116864,0.158182,0.229066,0.100777,-0.0106526,0.0243762,0.093225,-0.0570484,0.000933622,0.017942,0.0279595,0.0150803,-0.0122528,0.0133463,-0.0308313,0.972315,0.9103,-0.0618481,-0.533296,0.0491784,-0.0354449,0.00481628,-0.0270079,0.123816,-0.799335,-0.596296,-0.222714,0.94553,-0.562217,-0.532759,1.32177,1.0041,0.876246,-0.0111664,0.178495,0.257306,-0.136705,0.00642993,0.0612324,0.124517,0.0106817,-0.114911,0.177832,-0.407209
-2996.94,0.942343,0.611676,3,7,0,3008.78,5.86113,0.0347497,0.0228792,-0.0810542,0.033853,-0.0807282,-0.0383724,0.37296,0.234387,-0.61679,-0.85735,-0.0854837,0.839839,-0.0368996,-0.0839224,0.160243,0.224535,0.10489,-0.004401,0.00776263,0.0841465,-0.00465639,0.000319271,0.0333488,0.0279594,-0.00256676,-0.0245051,-0.0220543,-0.0105955,0.980866,0.380527,-0.0249768,-0.342075,0.0289388,0.091113,-0.0078671,-0.0980091,0.10566,-0.814443,-0.645327,-0.186606,0.937848,-0.516662,-0.228708,1.31323,0.997732,0.89121,-0.0140084,0.135216,0.237508,-0.0267059,-0.0263785,0.0764523,0.0671802,-0.117767,-0.192271,-0.408046,-0.139941
-2997.54,0.623138,0.611676,3,7,0,3015.89,5.89307,0.0470509,0.00533735,-0.093808,0.0676474,-0.0952425,-0.00347271,0.387027,0.246547,-0.59537,-0.845589,-0.0940003,0.816386,-0.0451667,-0.1136,0.161819,0.216168,0.0949001,-0.018657,0.0175896,0.0958789,-0.0610619,0.0101663,0.0219751,0.0113319,0.0150293,-0.0111329,0.00224365,-0.0381385,0.966242,0.96338,-0.065497,-0.48575,0.0456136,-0.0517096,0.00655755,-0.0349632,0.0973819,-0.76797,-0.639265,-0.211076,0.931363,-0.549075,-0.511595,1.35179,0.947314,0.824935,-0.0230745,0.168494,0.265118,-0.153955,0.0161104,0.050606,0.00579642,-0.00946574,-0.133044,-0.0312499,-0.50372
-3000.08,0.893076,0.611676,3,7,0,3009.5,5.86428,0.0356059,0.0289375,-0.084036,0.0289494,-0.0913343,-0.0303959,0.371431,0.227703,-0.609387,-0.849037,-0.0902024,0.840695,-0.0276757,-0.094875,0.179211,0.230543,0.100246,-0.00522746,0.00698573,0.0842015,-0.00314206,0.000687534,0.0348452,0.0270874,0.00371782,-0.029349,-0.0359117,-0.0110469,0.983482,0.284265,-0.0187032,-0.302873,0.0257176,0.0488492,-0.00449202,-0.0921851,0.0980408,-0.786086,-0.637276,-0.209652,0.941648,-0.500496,-0.288181,1.47233,1.04386,0.852058,-0.018012,0.133872,0.238637,-0.0298755,-0.0364007,0.0678865,0.0450222,-0.111955,-0.237665,-0.652919,-0.145903
-2999.22,0.812873,0.611676,3,7,0,3016.67,5.88077,0.0561614,-0.0135577,-0.0770914,0.0605902,-0.0922207,-0.0153193,0.377102,0.241307,-0.612269,-0.850183,-0.113767,0.818586,-0.0454334,-0.101351,0.157339,0.215351,0.0995131,-0.000232248,0.024748,0.0946551,-0.0545375,0.00281265,0.0150734,0.000822582,0.00246866,-0.0129731,0.0130343,-0.0368823,0.971804,1.18098,-0.0795338,-0.488433,0.0463145,-0.0138128,0.00217575,-0.0364338,0.0861357,-0.845408,-0.664187,-0.267504,0.925943,-0.586753,-0.401998,1.3245,0.932233,0.869362,-0.0120773,0.181081,0.261348,-0.157773,-0.0290091,0.00368177,-0.0681024,-0.0679724,-0.130358,0.16111,-0.487128
-2995.21,0.999504,0.611676,3,7,0,3006.84,5.88664,0.036366,0.0367116,-0.0838993,0.0452423,-0.09086,-0.0212115,0.36956,0.21797,-0.616485,-0.849007,-0.0835702,0.834236,-0.0379145,-0.090602,0.168982,0.225141,0.115075,-0.00135921,0.0228576,0.0862602,-0.0223426,-0.00751987,0.0317026,0.0233199,-0.00450891,-0.0266962,-0.0141515,-0.00995552,0.963422,0.270833,-0.0177144,-0.423051,0.0379128,0.0119613,-0.000732046,-0.112551,0.0904312,-0.820015,-0.660964,-0.190287,0.940466,-0.563417,-0.271293,1.37992,0.96735,0.984278,-0.0127667,0.167877,0.241528,-0.0794359,-0.056831,0.0657979,0.038992,-0.124951,-0.195947,-0.267686,-0.131489
-3004.54,0.632975,0.611676,3,7,0,3015.81,5.86778,0.0317457,-0.0126042,-0.0781979,0.0581301,-0.0919363,-0.0207823,0.391347,0.258031,-0.599633,-0.868248,-0.100588,0.814198,-0.0450343,-0.122368,0.15055,0.218015,0.081415,-0.0290011,-0.011854,0.0742969,-0.0387206,0.0134597,0.0266888,0.0273952,0.013387,-0.00657537,0.0042334,-0.0433906,0.982589,1.1753,-0.0820938,-0.36927,0.0360985,0.0305808,-0.0011159,-0.0493417,0.0816705,-0.792166,-0.681823,-0.220684,0.921461,-0.478448,-0.616575,1.26259,1.00517,0.690952,-0.028831,0.0795504,0.206702,-0.0841358,0.0441003,0.0856403,0.106162,-0.0125286,-0.11236,-0.00595418,-0.573089
-3001.67,0.998731,0.611676,3,7,0,3018.91,5.89524,0.0555575,0.0150022,-0.117464,0.0423288,-0.0812515,-0.0113496,0.369222,0.234992,-0.600064,-0.842567,-0.0763902,0.832903,-0.0222385,-0.109619,0.1553,0.225287,0.111733,-0.00974636,0.0128959,0.0778921,-0.0417649,-0.0247624,0.027254,0.0172722,0.0062726,-0.041677,0.00148423,-0.0148688,0.969815,0.586995,-0.0337859,-0.4311,0.0326802,-0.000369802,0.00232426,-0.100707,0.136051,-0.773515,-0.655415,-0.161401,0.93877,-0.476765,-0.481925,1.28838,0.963565,0.965199,-0.0257982,0.133063,0.216278,-0.15224,-0.132385,0.0288921,-0.0140284,-0.10013,-0.279154,-0.00144951,-0.196383
-2999.19,0.923287,0.611676,3,7,0,3016.69,5.86647,0.0261167,0.0224263,-0.0482444,0.0513628,-0.0970849,-0.0281898,0.387065,0.242566,-0.612403,-0.849792,-0.0786059,0.819207,-0.0434291,-0.0785439,0.166739,0.213297,0.0993186,-0.00688861,0.00886937,0.0980859,-0.0113949,0.0202967,0.0223197,0.00878837,0.00045344,-0.0124567,-0.0222232,-0.0287268,0.977508,0.572727,-0.0433848,-0.36542,0.0389297,0.0334583,-0.00332567,-0.0555246,0.121197,-0.821284,-0.668565,-0.165157,0.919949,-0.550938,-0.171962,1.37486,0.943367,0.847794,-0.0180384,0.156855,0.276123,-0.0409679,0.0238835,0.0218199,-0.0411437,-0.0992134,-0.150991,-0.444661,-0.379414
-2998.19,0.932057,0.611676,3,7,0,3012.14,5.87644,0.0552382,-0.0155843,-0.0773894,0.0374166,-0.0947616,-0.0176859,0.393107,0.235577,-0.607653,-0.840988,-0.0949895,0.831656,-0.0404344,-0.0853154,0.15347,0.234194,0.104345,-0.00562192,-0.0040235,0.074493,-0.0301165,0.0057181,0.0311537,0.0169836,0.0342653,-0.0230381,-0.0212561,-0.0283484,0.97299,1.00444,-0.0668749,-0.313617,0.0282982,0.00948924,8.6372e-05,-0.022505,0.119903,-0.784808,-0.581387,-0.223863,0.929731,-0.513804,-0.246542,1.26133,1.04533,0.89707,-0.0127917,0.0953411,0.209012,-0.0758005,0.00584254,0.0858457,0.0295754,0.0529613,-0.213873,-0.426928,-0.374416
-3002.44,0.757066,0.611676,3,7,0,3013.73,5.86542,0.0512888,0.0092739,-0.0999791,0.0576387,-0.0707749,-0.0163106,0.367516,0.232327,-0.611859,-0.840329,-0.0773797,0.824889,-0.0431062,-0.103556,0.152237,0.20612,0.0861021,-0.0153164,-0.000492322,0.134886,-0.0421621,0.0160547,0.0164179,0.024957,0.000731634,-0.0318269,-0.0135032,-0.0121123,0.978899,0.858387,-0.0561717,-0.520402,0.0441092,0.0129653,0.001708,-0.114818,0.0829817,-0.797668,-0.599555,-0.14301,0.930339,-0.538978,-0.441499,1.3047,0.911006,0.762318,-0.0248507,0.187059,0.376929,-0.125358,0.00322468,-0.00568962,0.0404118,-0.113721,-0.230386,-0.26027,-0.159975
-3004.62,0.67373,0.611676,3,7,0,3022.45,5.90117,0.046255,0.01941,-0.0981064,0.0316217,-0.0974216,-0.0181928,0.387977,0.239408,-0.594783,-0.876759,-0.0854513,0.813478,-0.0539738,-0.0739294,0.164897,0.229236,0.0975446,0.000981251,0.0293095,0.105454,-0.019953,-0.00170613,0.0181807,0.0457837,0.00278691,-0.0360483,-0.0139125,-0.0160883,0.986984,0.359017,-0.0236122,-0.255106,0.0207643,-0.00868164,0.00124213,-0.0738621,0.0716469,-0.808075,-0.746845,-0.200874,0.915285,-0.627117,-0.124531,1.38768,1.02431,0.842517,-0.0128599,0.208004,0.296426,-0.0781617,-0.0497144,0.00526341,0.152051,-0.120902,-0.26364,-0.274857,-0.212489
-3002.61,0.941881,0.611676,3,7,0,3020.73,5.87264,0.0419301,0.0138984,-0.0695937,0.040741,-0.101571,-0.0230635,0.40465,0.239798,-0.600168,-0.839645,-0.0854974,0.825866,-0.0463692,-0.1339,0.15346,0.225342,0.110338,0.00624278,0.0132729,0.106532,-0.0265678,0.000273076,0.0188291,-0.00549412,-0.00176688,0.00431245,-0.00070877,-0.0106329,0.975058,0.533955,-0.0372862,-0.325307,0.0316511,-0.0108567,0.000801901,-0.00979478,0.153313,-0.799877,-0.649678,-0.177086,0.932737,-0.587884,-0.687613,1.26533,0.972902,0.966225,0.00676786,0.175628,0.295305,-0.0601028,0.00734958,0.0701323,-0.0412315,-0.0157453,0.00673863,-0.0322099,-0.140435
-2996.91,0.967834,0.611676,3,7,0,3013.67,5.88292,0.0377122,0.0209106,-0.0990352,0.0592712,-0.0801438,-0.0222965,0.35679,0.234782,-0.61063,-0.849453,-0.0873716,0.822727,-0.0247842,-0.0778125,0.154037,0.214113,0.0874015,-0.024428,0.00955403,0.088126,-0.0409691,0.00214344,0.0246108,0.0420547,0.00991726,-0.0240001,-0.00464935,-0.0438647,0.973053,0.667599,-0.0434768,-0.50174,0.0430903,0.0496891,-0.00284081,-0.130006,0.0593739,-0.792458,-0.623538,-0.192785,0.925009,-0.419263,-0.209054,1.29928,0.961124,0.74461,-0.0345411,0.142718,0.246282,-0.120338,-0.0271869,0.0374949,0.136835,-0.0867936,-0.229209,-0.163263,-0.57935
-2997.93,0.620938,0.611676,3,7,0,3014.57,5.88248,0.0455581,5.93189e-06,-0.0876233,0.0555742,-0.0945885,-0.0234999,0.405626,0.239508,-0.606111,-0.843789,-0.0925644,0.82249,-0.0639374,-0.118586,0.181739,0.227369,0.107519,0.00745796,0.00868758,0.0847287,-0.028805,0.00304332,0.0235484,0.00247922,0.00150313,-0.0251777,-0.0104079,-0.00975473,0.965884,0.930804,-0.0633304,-0.475342,0.0447797,0.00392616,-3.36983e-05,0.00332346,0.145541,-0.813735,-0.668691,-0.208769,0.93402,-0.71718,-0.49142,1.499,0.997297,0.930824,-0.00559561,0.135635,0.23658,-0.094945,-0.0310113,0.0292745,-0.0711111,-0.0850829,-0.182263,-0.201387,-0.128837
-2998.79,0.617352,0.611676,3,7,0,3019.7,5.87031,0.0186651,0.033513,-0.0833285,0.0371871,-0.0877336,-0.0251582,0.375793,0.237554,-0.598673,-0.844661,-0.0816076,0.83084,-0.0112805,-0.0798903,0.15931,0.216875,0.0932625,-0.0147265,0.0299579,0.0767752,-0.0355519,-0.00673537,0.0299918,0.0282147,0.0166759,-0.0198669,-0.0111356,-0.0414257,0.980219,0.174679,-0.0116432,-0.31771,0.0266523,0.0461365,-0.00330493,-0.0792702,0.088619,-0.759608,-0.630522,-0.176733,0.930913,-0.381067,-0.214796,1.31875,0.966845,0.796135,-0.0253108,0.168538,0.214443,-0.10688,-0.0480605,0.0657623,0.0708237,-0.0426088,-0.206689,-0.272964,-0.547137
-2996.33,0.967728,0.611676,3,7,0,3008.12,5.88216,0.0655407,-0.00786539,-0.0867886,0.0500715,-0.08843,-0.0194039,0.389534,0.253113,-0.614239,-0.8472,-0.100848,0.820832,-0.0691636,-0.105131,0.161452,0.222354,0.105894,-0.0148085,0.00233685,0.0945962,-0.0269777,0.00557228,0.0138826,0.018082,-7.87684e-05,-0.0167739,-0.00621044,-0.0137419,0.969692,1.05592,-0.07059,-0.365737,0.0340548,0.00985209,0.000270557,-0.015374,0.134574,-0.819048,-0.620612,-0.235342,0.93473,-0.668554,-0.42229,1.33767,0.967011,0.90938,-0.0195702,0.136808,0.264013,-0.0793057,-0.0077096,0.0139644,0.0402471,-0.0733629,-0.133464,-0.134865,-0.181498
-2998.89,0.88427,0.611676,3,7,0,3009.02,5.84873,0.0426335,0.0279868,-0.0755586,0.0295116,-0.0838253,-0.0279496,0.388156,0.23015,-0.613936,-0.830529,-0.0733029,0.831362,-0.0363464,-0.115867,0.162823,0.219023,0.0957888,-0.0161065,0.0289456,0.10154,-0.0359637,0.00116527,0.0411019,0.0351522,-0.00012684,-0.0250668,-0.00116691,-0.0262612,0.968878,0.245171,-0.0162638,-0.239608,0.0208425,0.0467993,-0.00336418,-0.0737952,0.118566,-0.786222,-0.578742,-0.144581,0.941622,-0.510191,-0.526585,1.34813,0.971852,0.823727,-0.022823,0.201749,0.283451,-0.0964213,-0.01349,0.113597,0.108048,-0.110839,-0.200786,-0.0692746,-0.34685
-2993.78,0.889656,0.611676,3,7,0,3010.19,5.89263,0.0397792,0.00144251,-0.0931783,0.0633586,-0.0842756,-0.0200326,0.369469,0.24533,-0.600853,-0.869414,-0.099313,0.821166,-0.059231,-0.0926353,0.163355,0.225359,0.104587,-0.010131,0.00648341,0.0792806,-0.0315339,0.00696954,0.0226568,0.0118544,0.00533975,-0.00598882,-0.0134945,-0.0228188,0.96809,0.974728,-0.0663102,-0.491139,0.0450579,0.0190029,-0.000283001,-0.0843966,0.0845949,-0.797957,-0.694528,-0.235288,0.930771,-0.61719,-0.30532,1.34457,0.99306,0.893573,-0.0139145,0.124289,0.220866,-0.0790599,0.0114632,0.0601429,0.0173671,-0.0379641,-0.0915828,-0.279983,-0.301382
-2993.93,0.657382,0.611676,3,7,0,3009.05,5.86175,0.0431972,0.0262242,-0.0777337,0.0347391,-0.0942854,-0.0227624,0.391246,0.233814,-0.615513,-0.832914,-0.083251,0.828586,-0.0204113,-0.105744,0.159218,0.214725,0.0950218,-0.0111947,0.0179903,0.101135,-0.0338408,0.00168302,0.0315375,0.025825,0.0063072,-0.0383486,-0.00642491,-0.024177,0.977863,0.36351,-0.0238035,-0.316781,0.0280254,0.023144,-0.00160753,-0.0458181,0.119347,-0.813289,-0.613686,-0.173789,0.930335,-0.447986,-0.442236,1.3305,0.948138,0.822656,-0.0259315,0.177854,0.283219,-0.113669,-0.0450086,0.0429271,0.0250859,-0.114004,-0.283884,-0.158004,-0.319322
-2996.71,0.776306,0.611676,3,7,0,3006.11,5.89984,0.0428223,0.0106289,-0.0898774,0.0685573,-0.0893704,-0.0217561,0.38181,0.245551,-0.595015,-0.867696,-0.104274,0.837461,-0.0535355,-0.0933448,0.168168,0.221873,0.10404,-0.00392005,0.0031736,0.0712864,-0.0393279,-0.000959667,0.0344278,0.0108486,0.0138958,-0.00057963,-0.0116337,-0.0281561,0.967283,0.848482,-0.0571619,-0.5545,0.0515765,0.0168449,-0.000407289,-0.0418415,0.0762045,-0.757238,-0.659065,-0.240613,0.946897,-0.601946,-0.301753,1.37124,0.97601,0.893678,-0.00521738,0.105942,0.197449,-0.0867513,0.00918697,0.127172,0.0305739,0.0148773,-0.0659893,-0.257116,-0.371876
-3003.23,0.593789,0.611676,3,7,0,3016.32,5.83885,0.0301801,0.0153099,-0.0765517,0.0246613,-0.0935725,-0.0038393,0.369379,0.232691,-0.608932,-0.832474,-0.0786019,0.812867,-0.0254597,-0.107737,0.165005,0.216441,0.092007,-0.0188901,0.0262856,0.0994853,-0.0308522,0.0082452,0.0204123,0.0223269,-0.00259252,-0.0446209,-0.0155392,-0.0118499,0.967872,0.471567,-0.0333182,-0.170662,0.014882,-0.042728,0.00544576,-0.101507,0.114023,-0.814242,-0.648168,-0.16939,0.918668,-0.473273,-0.456973,1.38738,0.964778,0.79066,-0.0362147,0.192789,0.279456,-0.120192,-0.0491498,-0.0238579,-0.0141163,-0.1669,-0.310238,-0.295639,-0.156509
-3000.87,0.922319,0.611676,3,7,0,3018.37,5.88542,0.0289218,0.0131085,-0.0981848,0.0367503,-0.098091,-0.0407285,0.385991,0.249103,-0.616236,-0.863126,-0.0803695,0.828248,-0.0462486,-0.0797822,0.15558,0.218365,0.100788,-0.00882494,0.00597567,0.116274,-0.0247296,-0.0257436,0.0165834,-0.00171141,0.0028112,-0.0284478,0.00426603,-0.0198531,0.969535,0.538311,-0.0359498,-0.360666,0.0300535,0.0797259,-0.00849579,-0.0683455,0.125545,-0.829269,-0.670155,-0.167875,0.934632,-0.593342,-0.207688,1.31093,0.944358,0.892128,-0.0235936,0.172579,0.323498,-0.114246,-0.139535,-0.0105093,-0.104798,-0.0885398,-0.204195,0.0382917,-0.262213
-2997.37,0.96567,0.611676,3,7,0,3011.72,5.87871,0.0358722,0.02265,-0.0858188,0.0593126,-0.0871878,-0.00198352,0.377224,0.240932,-0.596983,-0.84833,-0.0932618,0.830377,-0.0284988,-0.114555,0.16397,0.229161,0.0917154,-0.0201814,0.0343734,0.0733298,-0.0429602,0.0296048,0.0205294,0.030398,0.00709488,-0.0124054,-0.0184078,-0.0291553,0.982097,0.624783,-0.0429918,-0.423578,0.0392962,-0.0445759,0.0067372,-0.0752462,0.0908881,-0.754342,-0.625743,-0.216074,0.938247,-0.44334,-0.514166,1.36471,1.04473,0.769719,-0.0242179,0.174022,0.205304,-0.0981688,0.0765322,0.0409414,0.101587,-0.060862,-0.147299,-0.378265,-0.385073
-2997.24,0.998233,0.611676,3,7,0,3006.44,5.88167,0.0379614,0.0154037,-0.083107,0.0542796,-0.0813459,-0.00627425,0.377144,0.245437,-0.59877,-0.846672,-0.090971,0.830025,-0.034315,-0.118293,0.166691,0.226958,0.0898743,-0.0223837,0.0205852,0.0683147,-0.0422234,0.0193291,0.019239,0.0264995,0.0210918,-0.0203796,-0.0307307,-0.0385412,0.983577,0.710463,-0.048364,-0.388249,0.035663,-0.0184018,0.00466269,-0.0744692,0.107019,-0.756841,-0.625857,-0.204841,0.938106,-0.474732,-0.548184,1.3921,1.03542,0.756078,-0.0332894,0.138064,0.192087,-0.117305,0.0213447,0.0107407,0.0518205,-0.0354954,-0.225956,-0.612692,-0.50904
-2997.44,0.631084,0.611676,3,7,0,3017.12,5.87282,0.0422868,0.0133598,-0.0892643,0.0457129,-0.0994171,-0.0376846,0.384267,0.237273,-0.613795,-0.852657,-0.0895218,0.823844,-0.0439919,-0.0793784,0.155583,0.219004,0.110709,0.00189973,0.00544113,0.112669,-0.0215713,-0.0144841,0.0376684,0.0118568,-0.00810308,-0.025595,0.0110031,-0.00891893,0.96378,0.618796,-0.0412194,-0.445951,0.0397994,0.0629146,-0.00708748,-0.0475805,0.115803,-0.834426,-0.660354,-0.201407,0.926576,-0.586383,-0.189256,1.28159,0.93653,0.969518,-0.00626066,0.168015,0.31366,-0.0733369,-0.0666741,0.102141,-0.0081147,-0.11429,-0.16012,0.177221,-0.117798
-2994.17,0.900788,0.611676,3,7,0,3007.85,5.87121,0.0487514,0.0121396,-0.0850492,0.0577247,-0.0852171,-0.0072351,0.384435,0.229986,-0.610974,-0.855964,-0.092033,0.814312,-0.0304395,-0.115601,0.166634,0.220998,0.104633,-0.0250712,0.021334,0.0796397,-0.0441978,0.0208838,0.0263101,0.0232723,0.00868552,-0.0156124,-0.0294184,-0.0347103,0.970943,0.802504,-0.0541772,-0.411054,0.0383686,-0.0175079,0.00405396,-0.0820254,0.0738623,-0.825613,-0.716611,-0.221368,0.925925,-0.465654,-0.523894,1.37144,0.966477,0.880072,-0.0341785,0.155945,0.223176,-0.118166,0.0306934,0.0397253,0.034251,-0.0809122,-0.188648,-0.582473,-0.458442
